024-12-11 17:34:48.138 | WARNING  | chatchat.server.utils:detect_xf_models:107 - cannot connect to xinference host: http://127.0.0.1:9997, please check your configuration.
2024-12-30 13:21:38.063 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - RapidOCRDocLoader used for C:\deepLearningCode\Langchain-Chatchat\libs\chatchat-server\chatchat\data\knowledge_base\MyTest03\content\接口文档.docx
2024-12-30 13:22:14.763 | ERROR    | chatchat.server.utils:check_embed_model:374 - failed to access embed model 'quentinz/bge-large-zh-v1.5': Error raised by inference endpoint: HTTPConnectionPool(host='127.0.0.1', port=11434): Max retries exceeded with url: /api/embeddings (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001923E6122F0>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。'))
2024-12-30 13:22:46.405 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - RapidOCRDocLoader used for C:\deepLearningCode\Langchain-Chatchat\libs\chatchat-server\chatchat\data\knowledge_base\MyTest03\content\接口文档.docx
2024-12-30 13:23:22.748 | ERROR    | chatchat.server.utils:check_embed_model:374 - failed to access embed model 'quentinz/bge-large-zh-v1.5': Error raised by inference endpoint: HTTPConnectionPool(host='127.0.0.1', port=11434): Max retries exceeded with url: /api/embeddings (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000019242328EE0>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。'))
2024-12-30 13:23:50.777 | WARNING  | __main__:start_main_server:315 - Sending SIGKILL to %s
2024-12-30 13:23:50.825 | WARNING  | __main__:start_main_server:315 - Sending SIGKILL to %s
2024-12-30 13:23:50.828 | INFO     | __main__:start_main_server:326 - Process status: %s
2024-12-30 13:23:50.829 | INFO     | __main__:start_main_server:326 - Process status: %s
2024-12-30 13:24:01.133 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:24:06.968 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:24:06.978 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:24:09.459 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:24:09.873 | INFO     | __mp_main__:run_api_server:54 - Api MODEL_PLATFORMS: [PlatformConfig(platform_name='xinference', platform_type='xinference', api_base_url='http://127.0.0.1:9997/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=True, llm_models=[], embed_models=[], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='ollama', platform_type='ollama', api_base_url='http://127.0.0.1:11434/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['qwen:7b', 'qwen2:7b'], embed_models=['quentinz/bge-large-zh-v1.5'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='oneapi', platform_type='oneapi', api_base_url='http://127.0.0.1:3000/v1', api_key='sk-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['chatglm_pro', 'chatglm_turbo', 'chatglm_std', 'chatglm_lite', 'qwen-turbo', 'qwen-plus', 'qwen-max', 'qwen-max-longcontext', 'ERNIE-Bot', 'ERNIE-Bot-turbo', 'ERNIE-Bot-4', 'SparkDesk'], embed_models=['text-embedding-v1', 'Embedding-V1'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='openai', platform_type='openai', api_base_url='https://api.openai.com/v1', api_key='sk-proj-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['gpt-4o', 'gpt-3.5-turbo'], embed_models=['text-embedding-3-small', 'text-embedding-3-large'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[])]
2024-12-30 13:24:14.102 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:24:14.110 | INFO     | __mp_main__:run_webui:79 - Webui MODEL_PLATFORMS: [PlatformConfig(platform_name='xinference', platform_type='xinference', api_base_url='http://127.0.0.1:9997/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=True, llm_models=[], embed_models=[], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='ollama', platform_type='ollama', api_base_url='http://127.0.0.1:11434/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['qwen:7b', 'qwen2:7b'], embed_models=['quentinz/bge-large-zh-v1.5'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='oneapi', platform_type='oneapi', api_base_url='http://127.0.0.1:3000/v1', api_key='sk-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['chatglm_pro', 'chatglm_turbo', 'chatglm_std', 'chatglm_lite', 'qwen-turbo', 'qwen-plus', 'qwen-max', 'qwen-max-longcontext', 'ERNIE-Bot', 'ERNIE-Bot-turbo', 'ERNIE-Bot-4', 'SparkDesk'], embed_models=['text-embedding-v1', 'Embedding-V1'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='openai', platform_type='openai', api_base_url='https://api.openai.com/v1', api_key='sk-proj-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['gpt-4o', 'gpt-3.5-turbo'], embed_models=['text-embedding-3-small', 'text-embedding-3-large'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[])]
2024-12-30 13:24:22.113 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:24:22.159 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:24:22.194 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:24:22.194 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:24:22.194 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:24:22.194 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:24:22.323 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:24:22.324 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:24:22.324 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:24:22.326 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:24:23.304 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:24:23.364 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:24:23.364 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:24:23.364 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:24:23.365 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:25:31.329 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - RapidOCRDocLoader used for C:\deepLearningCode\Langchain-Chatchat\libs\chatchat-server\chatchat\data\knowledge_base\MyTest04\content\接口文档.docx
2024-12-30 13:27:50.556 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:27:50.711 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:27:55.242 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:27:55.430 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:28:06.607 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:28:23.322 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:29:06.267 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:29:17.787 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:31:03.143 | INFO     | chatchat.server.knowledge_base.kb_cache.faiss_cache:load_vector_store:109 - loading vector store in 'MyTest05/vector_store/bge-m3' from disk.
2024-12-30 13:31:15.125 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - RapidOCRDocLoader used for C:\deepLearningCode\Langchain-Chatchat\libs\chatchat-server\chatchat\data\knowledge_base\MyTest05\content\接口文档.docx
2024-12-30 13:31:49.904 | INFO     | chatchat.server.knowledge_base.kb_cache.faiss_cache:save:40 - 已将向量库 ('MyTest05', 'bge-m3') 保存到磁盘
2024-12-30 13:32:16.943 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:32:17.140 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:32:20.633 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:32:20.861 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:32:40.346 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:32:42.746 | ERROR    | chatchat.server.utils:check_embed_model:374 - failed to access embed model 'quentinz/bge-large-zh-v1.5': Error raised by inference endpoint: HTTPConnectionPool(host='127.0.0.1', port=11434): Max retries exceeded with url: /api/embeddings (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002037B8F9510>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。'))
2024-12-30 13:32:42.747 | ERROR    | chatchat.server.chat.kb_chat:knowledge_base_chat_iterator:222 - error in knowledge chat: failed to access embed model 'quentinz/bge-large-zh-v1.5': Error raised by inference endpoint: HTTPConnectionPool(host='127.0.0.1', port=11434): Max retries exceeded with url: /api/embeddings (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002037B8F9510>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。'))
2024-12-30 13:33:08.565 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:33:20.276 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 13:33:31.023 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-30 14:04:23.265 | WARNING  | chatchat.server.utils:detect_xf_models:109 - cannot connect to xinference host: http://127.0.0.1:9997, please check your configuration.
2024-12-30 14:04:23.288 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-30 14:04:28.661 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-30 14:04:32.292 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-30 14:04:46.851 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-30 14:04:49.537 | WARNING  | chatchat.server.utils:detect_xf_models:109 - cannot connect to xinference host: http://127.0.0.1:9997, please check your configuration.
